"gene_id","gene_name","samples_detected","total_counts","is_deprecated_probe","is_universe"
"ENSG00000224799","AL139397.1",0,0,FALSE,FALSE
"ENSG00000186787","SPIN2B",22,6827,FALSE,TRUE
"ENSG00000226310","AL022157.1",0,0,FALSE,FALSE
"ENSG00000147059","SPIN2A",0,0,FALSE,FALSE
"ENSG00000286977","Z83745.1",0,0,FALSE,FALSE
"ENSG00000165591","FAAH2",22,19024,FALSE,TRUE
"ENSG00000198455","ZXDB",22,35363,FALSE,TRUE
"ENSG00000215174","NLRP2B",22,2814,FALSE,TRUE
"ENSG00000198205","ZXDA",22,21781,FALSE,TRUE
"ENSG00000235437","LINC01278",0,0,FALSE,FALSE
"ENSG00000186767","SPIN4",22,110768,FALSE,TRUE
"ENSG00000233661","SPIN4-AS1",0,0,FALSE,FALSE
"ENSG00000131089","ARHGEF9",22,116626,FALSE,TRUE
"ENSG00000231729","ARHGEF9-IT1",0,0,FALSE,FALSE
"ENSG00000184675","AMER1",22,27674,FALSE,TRUE
"ENSG00000287370","AL356317.2",0,0,FALSE,FALSE
"ENSG00000198881","ASB12",22,7941,FALSE,TRUE
"ENSG00000102043","MTMR8",22,11643,FALSE,TRUE
"ENSG00000126970","ZC4H2",22,159852,FALSE,TRUE
"ENSG00000102053","ZC3H12B",22,45299,FALSE,TRUE
"ENSG00000001497","LAS1L",22,128453,FALSE,TRUE
"ENSG00000147065","MSN",22,960437,FALSE,TRUE
"ENSG00000237311","AL034397.2",0,0,FALSE,FALSE
"ENSG00000274536","AL034397.3",0,0,FALSE,FALSE
"ENSG00000155659","VSIG4",22,541171,FALSE,TRUE
"ENSG00000089472","HEPH",22,91202,FALSE,TRUE
"ENSG00000131080","EDA2R",22,78458,FALSE,TRUE
"ENSG00000169083","AR",22,41342,FALSE,TRUE
"ENSG00000260118","AL157700.1",0,0,FALSE,FALSE
"ENSG00000079482","OPHN1",22,58462,FALSE,TRUE
"ENSG00000181704","YIPF6",22,184185,FALSE,TRUE
"ENSG00000130052","STARD8",22,122055,FALSE,TRUE
"ENSG00000090776","EFNB1",22,318870,FALSE,TRUE
"ENSG00000181191","PJA1",22,190081,FALSE,TRUE
"ENSG00000215162","LINC00269",0,0,FALSE,FALSE
"ENSG00000130054","FAM155B",22,9628,FALSE,TRUE
"ENSG00000228160","AL158069.1",0,0,FALSE,FALSE
"ENSG00000158813","EDA",22,141289,FALSE,TRUE
"ENSG00000286077","AL158141.1",0,0,FALSE,FALSE
"ENSG00000147160","AWAT2",22,1933,FALSE,TRUE
"ENSG00000189401","OTUD6A",22,3844,FALSE,TRUE
"ENSG00000089289","IGBP1",22,264271,FALSE,TRUE
"ENSG00000220925","IGBP1-AS2",0,0,FALSE,FALSE
"ENSG00000203588","IGBP1-AS1",0,0,FALSE,FALSE
"ENSG00000184210","DGAT2L6",22,3457,FALSE,TRUE
"ENSG00000204195","AWAT1",22,2947,FALSE,TRUE
"ENSG00000186912","P2RY4",0,0,FALSE,FALSE
"ENSG00000120500","ARR3",22,911,FALSE,TRUE
"ENSG00000147127","RAB41",22,4295,FALSE,TRUE
"ENSG00000120509","PDZD11",22,254157,FALSE,TRUE
"ENSG00000090889","KIF4A",22,6043,FALSE,TRUE
"ENSG00000130055","GDPD2",22,5677,FALSE,TRUE
"ENSG00000284391","AL139398.1",0,0,FALSE,FALSE
"ENSG00000082458","DLG3",22,104110,FALSE,TRUE
"ENSG00000231651","DLG3-AS1",0,0,FALSE,FALSE
"ENSG00000120498","TEX11",22,6004,FALSE,TRUE
"ENSG00000165349","SLC7A3",22,2104,FALSE,TRUE
"ENSG00000147164","SNX12",22,319336,FALSE,TRUE
"ENSG00000184481","FOXO4",22,84130,FALSE,TRUE
"ENSG00000204165","CXorf65",22,5549,FALSE,TRUE
"ENSG00000147168","IL2RG",22,26164,FALSE,TRUE
"ENSG00000184634","MED12",22,146887,FALSE,TRUE
"ENSG00000196338","NLGN3",22,49093,FALSE,TRUE
"ENSG00000228427","AL590764.1",0,0,FALSE,FALSE
"ENSG00000169562","GJB1",22,19937,FALSE,TRUE
"ENSG00000147130","ZMYM3",22,205966,FALSE,TRUE
"ENSG00000147140","NONO",22,203985,FALSE,TRUE
"ENSG00000147166","ITGB1BP2",22,15376,FALSE,TRUE
"ENSG00000147133","TAF1",22,110236,FALSE,TRUE
"ENSG00000147162","OGT",22,820520,FALSE,TRUE
"ENSG00000147174","GCNA",22,12744,FALSE,TRUE
"ENSG00000186810","CXCR3",22,5637,FALSE,TRUE
"ENSG00000283599","BX276092.9",22,4577,FALSE,TRUE
"ENSG00000281852","LINC00891",0,0,FALSE,FALSE
"ENSG00000215115","CXorf49",0,0,FALSE,FALSE
"ENSG00000215113","CXorf49B",0,0,FALSE,FALSE
"ENSG00000204131","NHSL2",22,249581,FALSE,TRUE
"ENSG00000242732","RTL5",22,22454,FALSE,TRUE
"ENSG00000102309","PIN4",22,101180,FALSE,TRUE
"ENSG00000186871","ERCC6L",22,5086,FALSE,TRUE
"ENSG00000198034","RPS4X",0,0,FALSE,FALSE
"ENSG00000125931","CITED1",22,11246,FALSE,TRUE
"ENSG00000147099","HDAC8",22,145941,FALSE,TRUE
"ENSG00000067177","PHKA1",22,196725,FALSE,TRUE
"ENSG00000231944","PHKA1-AS1",0,0,FALSE,FALSE
"ENSG00000184911","DMRTC1B",0,0,FALSE,FALSE
"ENSG00000269911","FAM226B",0,0,FALSE,FALSE
"ENSG00000268994","FAM236B",0,0,FALSE,FALSE
"ENSG00000225396","FAM236D",0,0,FALSE,FALSE
"ENSG00000269502","DMRTC1",0,0,FALSE,FALSE
"ENSG00000283594","FAM236C",0,0,FALSE,FALSE
"ENSG00000275520","FAM236A",0,0,FALSE,FALSE
"ENSG00000226725","PABPC1L2B-AS1",0,0,FALSE,FALSE
"ENSG00000184388","PABPC1L2B",22,2468,FALSE,TRUE
"ENSG00000186288","PABPC1L2A",22,2868,FALSE,TRUE
"ENSG00000231963","AL662864.1",0,0,FALSE,FALSE
"ENSG00000186462","NAP1L2",22,120370,FALSE,TRUE
"ENSG00000131264","CDX4",22,3003,FALSE,TRUE
"ENSG00000204116","CHIC1",22,79447,FALSE,TRUE
"ENSG00000270641","TSIX",0,0,FALSE,FALSE
"ENSG00000229807","XIST",0,0,FALSE,FALSE
"ENSG00000230590","FTX",0,0,FALSE,FALSE
"ENSG00000225470","JPX",0,0,FALSE,FALSE
"ENSG00000228906","AL353804.1",0,0,FALSE,FALSE
"ENSG00000271199","AL353804.2",0,0,FALSE,FALSE
"ENSG00000271533","Z83843.1",0,0,FALSE,FALSE
"ENSG00000187969","ZCCHC13",22,4091,FALSE,TRUE
"ENSG00000147100","SLC16A2",22,109716,FALSE,TRUE
"ENSG00000131263","RLIM",22,54807,FALSE,TRUE
"ENSG00000050030","NEXMIF",22,28232,FALSE,TRUE
"ENSG00000131269","ABCB7",22,194097,FALSE,TRUE
"ENSG00000094841","UPRT",22,94716,FALSE,TRUE
"ENSG00000102383","ZDHHC15",22,67538,FALSE,TRUE
"ENSG00000186675","MAGEE2",22,6303,FALSE,TRUE
"ENSG00000226854","AL451105.2",0,0,FALSE,FALSE
"ENSG00000102390","PBDC1",22,153908,FALSE,TRUE
"ENSG00000198934","MAGEE1",22,47307,FALSE,TRUE
"ENSG00000280870","AC233296.1",0,0,FALSE,FALSE
"ENSG00000196468","FGF16",22,2491,FALSE,TRUE
"ENSG00000085224","ATRX",22,599203,FALSE,TRUE
"ENSG00000102158","MAGT1",22,416308,FALSE,TRUE
"ENSG00000131174","COX7B",22,263338,FALSE,TRUE
"ENSG00000165240","ATP7A",22,86148,FALSE,TRUE
"ENSG00000102144","PGK1",22,50129,FALSE,TRUE
"ENSG00000226784","PGAM4",22,1959,FALSE,TRUE
"ENSG00000187325","TAF9B",22,84696,FALSE,TRUE
"ENSG00000173198","CYSLTR1",22,50832,FALSE,TRUE
"ENSG00000179300","RTL3",22,3794,FALSE,TRUE
"ENSG00000147145","LPAR4",22,7232,FALSE,TRUE
"ENSG00000078589","P2RY10",22,7938,FALSE,TRUE
"ENSG00000147138","GPR174",22,9499,FALSE,TRUE
"ENSG00000078596","ITM2A",22,1701011,FALSE,TRUE
"ENSG00000122145","TBX22",22,4690,FALSE,TRUE
"ENSG00000174016","TENT5D",22,4202,FALSE,TRUE
"ENSG00000165288","BRWD3",22,90736,FALSE,TRUE
"ENSG00000284618","AL391294.1",0,0,FALSE,FALSE
"ENSG00000198157","HMGN5",22,67851,FALSE,TRUE
"ENSG00000131171","SH3BGRL",22,642419,FALSE,TRUE
"ENSG00000288059","AL445213.2",0,0,FALSE,FALSE
"ENSG00000196767","POU3F4",22,4716,FALSE,TRUE
"ENSG00000183035","CYLC1",22,2398,FALSE,TRUE
"ENSG00000072133","RPS6KA6",0,0,FALSE,FALSE
"ENSG00000165259","HDX",22,36105,FALSE,TRUE
"ENSG00000155008","APOOL",22,106605,FALSE,TRUE
"ENSG00000184788","SATL1",0,0,FALSE,FALSE
"ENSG00000235461","AC003001.1",0,0,FALSE,FALSE
"ENSG00000147180","ZNF711",22,80360,FALSE,TRUE
"ENSG00000124429","POF1B",22,11375,FALSE,TRUE
"ENSG00000188419","CHM",22,66016,FALSE,TRUE
"ENSG00000126733","DACH2",22,5379,FALSE,TRUE
"ENSG00000102271","KLHL4",22,25162,FALSE,TRUE
"ENSG00000282914","Z83818.2",0,0,FALSE,FALSE
"ENSG00000147183","CPXCR1",22,2849,FALSE,TRUE
"ENSG00000225012","AL121872.1",0,0,FALSE,FALSE
"ENSG00000153779","TGIF2LX",22,2172,FALSE,TRUE
"ENSG00000206062","AL121823.1",0,0,FALSE,FALSE
"ENSG00000234161","PABPC5-AS1",0,0,FALSE,FALSE
"ENSG00000174740","PABPC5",22,58149,FALSE,TRUE
"ENSG00000102290","PCDH11X",22,4687,FALSE,TRUE
"ENSG00000186310","NAP1L3",22,125585,FALSE,TRUE
"ENSG00000179083","FAM133A",22,10201,FALSE,TRUE
"ENSG00000286523","AL022151.1",0,0,FALSE,FALSE
"ENSG00000147202","DIAPH2",22,115143,FALSE,TRUE
"ENSG00000204086","RPA4",22,10296,FALSE,TRUE
"ENSG00000236256","DIAPH2-AS1",0,0,FALSE,FALSE
"ENSG00000281566","AL157778.1",0,0,FALSE,FALSE
"ENSG00000165194","PCDH19",22,34357,FALSE,TRUE
"ENSG00000000005","TNMD",22,4238,FALSE,TRUE
"ENSG00000000003","TSPAN6",22,137091,FALSE,TRUE
"ENSG00000102359","SRPX2",22,21796,FALSE,TRUE
"ENSG00000102362","SYTL4",22,63331,FALSE,TRUE
"ENSG00000101811","CSTF2",22,40904,FALSE,TRUE
"ENSG00000007952","NOX1",22,5002,FALSE,TRUE
"ENSG00000182489","XKRX",22,6636,FALSE,TRUE
"ENSG00000174225","ARL13A",22,2860,FALSE,TRUE
"ENSG00000188917","TRMT2B",22,117606,FALSE,TRUE
"ENSG00000225839","TRMT2B-AS1",0,0,FALSE,FALSE
"ENSG00000126950","TMEM35A",22,16416,FALSE,TRUE
"ENSG00000102384","CENPI",22,12966,FALSE,TRUE
"ENSG00000102385","DRP2",22,7691,FALSE,TRUE
"ENSG00000102387","TAF7L",22,8607,FALSE,TRUE
"ENSG00000126953","TIMM8A",22,62214,FALSE,TRUE
"ENSG00000010671","BTK",22,71194,FALSE,TRUE
"ENSG00000241343","RPL36A",0,0,FALSE,FALSE
"ENSG00000102393","GLA",22,67400,FALSE,TRUE
"ENSG00000126945","HNRNPH2",22,263235,FALSE,TRUE
"ENSG00000196440","ARMCX4",22,74362,FALSE,TRUE
"ENSG00000126947","ARMCX1",22,302987,FALSE,TRUE
"ENSG00000198960","ARMCX6",22,80762,FALSE,TRUE
"ENSG00000102401","ARMCX3",22,377674,FALSE,TRUE
"ENSG00000228275","ARMCX3-AS1",0,0,FALSE,FALSE
"ENSG00000261101","AC234775.3",0,0,FALSE,FALSE
"ENSG00000286000","AC234775.4",0,0,FALSE,FALSE
"ENSG00000184867","ARMCX2",22,431968,FALSE,TRUE
"ENSG00000126952","NXF5",22,1180,FALSE,TRUE
"ENSG00000166432","ZMAT1",22,142424,FALSE,TRUE
"ENSG00000184905","TCEAL2",22,167489,FALSE,TRUE
"ENSG00000204071","TCEAL6",22,18649,FALSE,TRUE
"ENSG00000286794","Z70719.1",0,0,FALSE,FALSE
"ENSG00000184515","BEX5",22,48785,FALSE,TRUE
"ENSG00000268235","TCP11X1",22,1289,FALSE,TRUE
"ENSG00000269405","NXF2",22,2356,FALSE,TRUE
"ENSG00000269437","NXF2B",22,3110,FALSE,TRUE
"ENSG00000215029","TCP11X2",22,2071,FALSE,TRUE
"ENSG00000158164","TMSB15A",22,11470,FALSE,TRUE
"ENSG00000125962","ARMCX5",22,98040,FALSE,TRUE
"ENSG00000271147","ARMCX5-GPRASP2",0,0,FALSE,FALSE
"ENSG00000270050","AL035427.1",0,0,FALSE,FALSE
"ENSG00000198932","GPRASP1",22,199533,FALSE,TRUE
"ENSG00000286327","AL035427.2",0,0,FALSE,FALSE
"ENSG00000158301","GPRASP2",22,149666,FALSE,TRUE
"ENSG00000286237","ARMCX5-GPRASP2",0,0,FALSE,FALSE
"ENSG00000198908","BHLHB9",0,0,FALSE,FALSE
"ENSG00000223546","LINC00630",0,0,FALSE,FALSE
"ENSG00000239407","Z68871.1",0,0,FALSE,FALSE
"ENSG00000102128","RAB40AL",0,0,FALSE,FALSE
"ENSG00000234050","Z95624.1",0,0,FALSE,FALSE
"ENSG00000286846","Z93943.1",0,0,FALSE,FALSE
"ENSG00000133169","BEX1",22,105782,FALSE,TRUE
"ENSG00000147206","NXF3",22,4413,FALSE,TRUE
"ENSG00000102409","BEX4",22,820801,FALSE,TRUE
"ENSG00000180964","TCEAL8",22,529718,FALSE,TRUE
"ENSG00000204065","TCEAL5",22,26567,FALSE,TRUE
"ENSG00000133134","BEX2",22,26117,FALSE,TRUE
"ENSG00000182916","TCEAL7",22,73348,FALSE,TRUE
"ENSG00000185222","TCEAL9",22,459585,FALSE,TRUE
"ENSG00000166681","BEX3",22,2315934,FALSE,TRUE
"ENSG00000281091","AL117327.1",0,0,FALSE,FALSE
"ENSG00000234405","Z69733.1",0,0,FALSE,FALSE
"ENSG00000172476","RAB40A",22,8806,FALSE,TRUE
"ENSG00000287619","AL021308.1",0,0,FALSE,FALSE
"ENSG00000133142","TCEAL4",22,654356,FALSE,TRUE
"ENSG00000196507","TCEAL3",22,191887,FALSE,TRUE
"ENSG00000224031","TCEAL3-AS1",0,0,FALSE,FALSE
"ENSG00000172465","TCEAL1",22,251395,FALSE,TRUE
"ENSG00000123562","MORF4L2",22,192972,FALSE,TRUE
"ENSG00000231154","MORF4L2-AS1",0,0,FALSE,FALSE
"ENSG00000188828","GLRA4",22,3431,FALSE,TRUE
"ENSG00000179363","TMEM31",22,4422,FALSE,TRUE
"ENSG00000123560","PLP1",22,963211,FALSE,TRUE
"ENSG00000123570","RAB9B",22,31995,FALSE,TRUE
"ENSG00000231728","TMSB15B-AS1",0,0,FALSE,FALSE
"ENSG00000158427","TMSB15B",22,25925,FALSE,TRUE
"ENSG00000123569","H2BFWT",22,4924,FALSE,TRUE
"ENSG00000101812","H2BFM",22,4235,FALSE,TRUE
"ENSG00000269226","TMSB15B",22,7849,FALSE,TRUE
"ENSG00000269743","SLC25A53",22,11747,FALSE,TRUE
"ENSG00000166707","ZCCHC18",22,7848,FALSE,TRUE
"ENSG00000123575","FAM199X",22,600750,FALSE,TRUE
"ENSG00000123576","ESX1",22,1735,FALSE,TRUE
"ENSG00000189108","IL1RAPL2",22,4435,FALSE,TRUE
"ENSG00000268629","TEX13A",22,4645,FALSE,TRUE
"ENSG00000123572","NRK",22,9714,FALSE,TRUE
"ENSG00000123561","SERPINA7",22,4327,FALSE,TRUE
"ENSG00000157502","PWWP3B",22,11147,FALSE,TRUE
"ENSG00000147231","RADX",22,11637,FALSE,TRUE
"ENSG00000133135","RNF128",22,4563,FALSE,TRUE
"ENSG00000133138","TBC1D8B",22,55762,FALSE,TRUE
"ENSG00000133131","MORC4",22,84028,FALSE,TRUE
"ENSG00000147223","RIPPLY1",22,4693,FALSE,TRUE
"ENSG00000165376","CLDN2",22,6774,FALSE,TRUE
"ENSG00000089682","RBM41",22,106626,FALSE,TRUE
"ENSG00000198088","NUP62CL",22,5728,FALSE,TRUE
"ENSG00000080572","PIH1D3",22,4456,FALSE,TRUE
"ENSG00000227610","FRMPD3-AS1",0,0,FALSE,FALSE
"ENSG00000147234","FRMPD3",22,6813,FALSE,TRUE
"ENSG00000147224","PRPS1",22,130055,FALSE,TRUE
"ENSG00000157514","TSC22D3",22,2971754,FALSE,TRUE
"ENSG00000170935","NCBP2L",22,6278,FALSE,TRUE
"ENSG00000080561","MID2",22,115282,FALSE,TRUE
"ENSG00000236064","AL109946.1",0,0,FALSE,FALSE
"ENSG00000170925","TEX13B",22,3935,FALSE,TRUE
"ENSG00000101842","VSIG1",22,2890,FALSE,TRUE
"ENSG00000101843","PSMD10",22,298186,FALSE,TRUE
"ENSG00000101844","ATG4A",22,93859,FALSE,TRUE
"ENSG00000197565","COL4A6",22,15901,FALSE,TRUE
"ENSG00000188153","COL4A5",22,184032,FALSE,TRUE
"ENSG00000261409","AL035425.3",0,0,FALSE,FALSE
"ENSG00000133124","IRS4",22,5144,FALSE,TRUE
"ENSG00000237863","AL035425.1",0,0,FALSE,FALSE
"ENSG00000101890","GUCY2F",22,4556,FALSE,TRUE
"ENSG00000101888","NXT2",22,58505,FALSE,TRUE
"ENSG00000176076","KCNE5",22,8162,FALSE,TRUE
"ENSG00000068366","ACSL4",22,114936,FALSE,TRUE
"ENSG00000157600","TMEM164",22,47757,FALSE,TRUE
"ENSG00000101935","AMMECR1",22,29126,FALSE,TRUE
"ENSG00000224142","AMMECR1-IT1",0,0,FALSE,FALSE
"ENSG00000243978","RTL9",22,4546,FALSE,TRUE
"ENSG00000287685","AC000113.1",0,0,FALSE,FALSE
"ENSG00000101938","CHRDL1",22,22453,FALSE,TRUE
"ENSG00000077264","PAK3",22,79296,FALSE,TRUE
"ENSG00000077274","CAPN6",22,67839,FALSE,TRUE
"ENSG00000077279","DCX",22,6822,FALSE,TRUE
"ENSG00000260802","SERTM2",22,5017,FALSE,TRUE
"ENSG00000101901","ALG13",22,273812,FALSE,TRUE
"ENSG00000229487","ALG13-AS1",0,0,FALSE,FALSE
"ENSG00000072315","TRPC5",22,6516,FALSE,TRUE
"ENSG00000204025","TRPC5OS",22,3589,FALSE,TRUE
"ENSG00000187823","RTL4",22,4067,FALSE,TRUE
"ENSG00000182508","LHFPL1",22,9268,FALSE,TRUE
"ENSG00000126016","AMOT",22,65999,FALSE,TRUE
"ENSG00000286072","AC002072.1",0,0,FALSE,FALSE
"ENSG00000286767","AL023877.1",0,0,FALSE,FALSE
"ENSG00000241743","XACT",0,0,FALSE,FALSE
"ENSG00000147246","HTR2C",22,5506,FALSE,TRUE
"ENSG00000123496","IL13RA2",22,4156,FALSE,TRUE
"ENSG00000130224","LRCH2",22,58737,FALSE,TRUE
"ENSG00000175718","RBMXL3",22,3880,FALSE,TRUE
"ENSG00000102021","LUZP4",22,2754,FALSE,TRUE
"ENSG00000271826","PLS3-AS1",0,0,FALSE,FALSE
"ENSG00000102024","PLS3",22,142541,FALSE,TRUE
"ENSG00000235244","DANT2",0,0,FALSE,FALSE
"ENSG00000229335","DANT1",0,0,FALSE,FALSE
"ENSG00000180772","AGTR2",22,4327,FALSE,TRUE
"ENSG00000268104","SLC6A14",22,1159,FALSE,TRUE
"ENSG00000204019","CT83",22,2215,FALSE,TRUE
"ENSG00000230159","BX119904.2",0,0,FALSE,FALSE
"ENSG00000003096","KLHL13",22,111960,FALSE,TRUE
"ENSG00000131725","WDR44",22,115330,FALSE,TRUE
"ENSG00000147251","DOCK11",22,101809,FALSE,TRUE
"ENSG00000131724","IL13RA1",22,473068,FALSE,TRUE
"ENSG00000174460","ZCCHC12",22,11813,FALSE,TRUE
"ENSG00000203650","LINC01285",0,0,FALSE,FALSE
"ENSG00000175556","LONRF3",22,73113,FALSE,TRUE
"ENSG00000277535","AL772284.2",22,4297,FALSE,TRUE
"ENSG00000250423","KIAA1210",22,38198,FALSE,TRUE
"ENSG00000101856","PGRMC1",22,2093525,FALSE,TRUE
"ENSG00000230392","AC004835.1",0,0,FALSE,FALSE
"ENSG00000226661","AC004973.1",0,0,FALSE,FALSE
"ENSG00000077713","SLC25A43",22,77937,FALSE,TRUE
"ENSG00000237903","AC004000.1",0,0,FALSE,FALSE
"ENSG00000224281","SLC25A5-AS1",0,0,FALSE,FALSE
"ENSG00000005022","SLC25A5",22,1928,FALSE,TRUE
"ENSG00000018610","CXorf56",22,110070,FALSE,TRUE
"ENSG00000077721","UBE2A",22,339519,FALSE,TRUE
"ENSG00000186416","NKRF",22,76532,FALSE,TRUE
"ENSG00000125354","SEPTIN6",22,219160,FALSE,TRUE
"ENSG00000187808","SOWAHD",22,9276,FALSE,TRUE
"ENSG00000198918","RPL39",0,0,FALSE,FALSE
"ENSG00000286366","AC005052.2",0,0,FALSE,FALSE
"ENSG00000125351","UPF3B",22,52968,FALSE,TRUE
"ENSG00000125352","RNF113A",22,96464,FALSE,TRUE
"ENSG00000125356","NDUFA1",22,1071934,FALSE,TRUE
"ENSG00000186471","AKAP14",22,7986,FALSE,TRUE
"ENSG00000101882","NKAP",22,128622,FALSE,TRUE
"ENSG00000258545","RHOXF1-AS1",0,0,FALSE,FALSE
"ENSG00000203989","RHOXF2B",22,2161,FALSE,TRUE
"ENSG00000101883","RHOXF1",22,7147,FALSE,TRUE
"ENSG00000228139","LINC01402",0,0,FALSE,FALSE
"ENSG00000131721","RHOXF2",0,0,FALSE,FALSE
"ENSG00000177485","ZBTB33",22,123858,FALSE,TRUE
"ENSG00000125355","TMEM255A",22,7147,FALSE,TRUE
"ENSG00000101892","ATP1B4",22,5418,FALSE,TRUE
"ENSG00000005893","LAMP2",22,532996,FALSE,TRUE
"ENSG00000158290","CUL4B",22,350387,FALSE,TRUE
"ENSG00000232119","MCTS1",22,151100,FALSE,TRUE
"ENSG00000171155","C1GALT1C1",22,145911,FALSE,TRUE
"ENSG00000236446","CT47B1",22,4453,FALSE,TRUE
"ENSG00000278646","AC008162.2",0,0,FALSE,FALSE
"ENSG00000226685","CT47A12",0,0,FALSE,FALSE
"ENSG00000226929","CT47A11",0,0,FALSE,FALSE
"ENSG00000224089","CT47A10",0,0,FALSE,FALSE
"ENSG00000226600","CT47A9",0,0,FALSE,FALSE
"ENSG00000230347","CT47A8",0,0,FALSE,FALSE
"ENSG00000228517","CT47A7",0,0,FALSE,FALSE
"ENSG00000226023","CT47A6",22,2544,FALSE,TRUE
"ENSG00000237957","CT47A5",0,0,FALSE,FALSE
"ENSG00000230594","CT47A4",0,0,FALSE,FALSE
"ENSG00000236126","CT47A3",0,0,FALSE,FALSE
"ENSG00000242362","CT47A2",0,0,FALSE,FALSE
"ENSG00000236371","CT47A1",0,0,FALSE,FALSE
"ENSG00000182890","GLUD2",22,3133,FALSE,TRUE
"ENSG00000287379","AC006144.2",0,0,FALSE,FALSE
"ENSG00000286163","AC002377.1",0,0,FALSE,FALSE
"ENSG00000260585","AL359851.1",0,0,FALSE,FALSE
"ENSG00000287776","AL513487.1",0,0,FALSE,FALSE
"ENSG00000125675","GRIA3",22,47686,FALSE,TRUE
"ENSG00000125676","THOC2",22,180091,FALSE,TRUE
"ENSG00000101966","XIAP",22,106754,FALSE,TRUE
"ENSG00000237331","XIAP-AS1",0,0,FALSE,FALSE
"ENSG00000232412","AL121601.1",0,0,FALSE,FALSE
"ENSG00000101972","STAG2",22,635300,FALSE,TRUE
"ENSG00000183918","SH2D1A",22,8262,FALSE,TRUE
"ENSG00000282419","TEX13D",22,4123,FALSE,TRUE
"ENSG00000009694","TENM1",22,10794,FALSE,TRUE
"ENSG00000282815","TEX13C",22,4436,FALSE,TRUE
"ENSG00000237208","AL445072.1",0,0,FALSE,FALSE
"ENSG00000198354","DCAF12L2",22,11376,FALSE,TRUE
"ENSG00000198889","DCAF12L1",22,4081,FALSE,TRUE
"ENSG00000183631","PRR32",22,4342,FALSE,TRUE
"ENSG00000260683","AL591643.1",0,0,FALSE,FALSE
"ENSG00000225689","AL008633.1",0,0,FALSE,FALSE
"ENSG00000123165","ACTRT1",22,4386,FALSE,TRUE
"ENSG00000102038","SMARCA1",22,428608,FALSE,TRUE
"ENSG00000122126","OCRL",22,181479,FALSE,TRUE
"ENSG00000171388","APLN",22,11837,FALSE,TRUE
"ENSG00000287024","AL022162.1",0,0,FALSE,FALSE
"ENSG00000122121","XPNPEP2",22,6368,FALSE,TRUE
"ENSG00000122122","SASH3",22,108879,FALSE,TRUE
"ENSG00000240143","AL023653.1",0,0,FALSE,FALSE
"ENSG00000188706","ZDHHC9",22,94241,FALSE,TRUE
"ENSG00000235189","AL034405.1",0,0,FALSE,FALSE
"ENSG00000156697","UTP14A",22,23841,FALSE,TRUE
"ENSG00000085185","BCORL1",22,32387,FALSE,TRUE
"ENSG00000102034","ELF4",22,135620,FALSE,TRUE
"ENSG00000156709","AIFM1",22,254460,FALSE,TRUE
"ENSG00000286650","AL139234.1",0,0,FALSE,FALSE
"ENSG00000134594","RAB33A",22,16240,FALSE,TRUE
"ENSG00000056277","ZNF280C",22,42793,FALSE,TRUE
"ENSG00000102078","SLC25A14",22,29092,FALSE,TRUE
"ENSG00000147262","GPR119",22,5229,FALSE,TRUE
"ENSG00000134597","RBMX2",22,49070,FALSE,TRUE
"ENSG00000287160","Z82195.3",0,0,FALSE,FALSE
"ENSG00000165675","ENOX2",22,57685,FALSE,TRUE
"ENSG00000228659","LINC01201",0,0,FALSE,FALSE
"ENSG00000147256","ARHGAP36",22,8443,FALSE,TRUE
"ENSG00000147255","IGSF1",22,15081,FALSE,TRUE
"ENSG00000287806","AL135784.1",0,0,FALSE,FALSE
"ENSG00000171054","OR13H1",22,5188,FALSE,TRUE
"ENSG00000286060","AL365256.1",0,0,FALSE,FALSE
"ENSG00000213468","FIRRE",0,0,FALSE,FALSE
"ENSG00000134602","STK26",22,50962,FALSE,TRUE
"ENSG00000165694","FRMD7",22,7636,FALSE,TRUE
"ENSG00000123728","RAP2C",22,230020,FALSE,TRUE
"ENSG00000232160","RAP2C-AS1",0,0,FALSE,FALSE
"ENSG00000076770","MBNL3",22,138199,FALSE,TRUE
"ENSG00000171004","HS6ST2",22,45999,FALSE,TRUE
"ENSG00000235849","HS6ST2-AS1",0,0,FALSE,FALSE
"ENSG00000134588","USP26",22,4474,FALSE,TRUE
"ENSG00000183434","TFDP3",22,3106,FALSE,TRUE
"ENSG00000076716","GPC4",22,209631,FALSE,TRUE
"ENSG00000147257","GPC3",22,42215,FALSE,TRUE
"ENSG00000283638","AC002407.1",0,0,FALSE,FALSE
"ENSG00000203952","CCDC160",22,10221,FALSE,TRUE
"ENSG00000156531","PHF6",22,122108,FALSE,TRUE
"ENSG00000165704","HPRT1",22,163290,FALSE,TRUE
"ENSG00000223749","MIR503HG",0,0,FALSE,FALSE
"ENSG00000227060","LINC00629",0,0,FALSE,FALSE
"ENSG00000170965","PLAC1",22,6171,FALSE,TRUE
"ENSG00000235813","AL672032.1",0,0,FALSE,FALSE
"ENSG00000156504","FAM122B",22,234992,FALSE,TRUE
"ENSG00000156500","FAM122C",22,80622,FALSE,TRUE
"ENSG00000101928","MOSPD1",22,35314,FALSE,TRUE
"ENSG00000236091","LINC02243",0,0,FALSE,FALSE
"ENSG00000184785","SMIM10",22,30939,FALSE,TRUE
"ENSG00000212747","RTL8B",22,64392,FALSE,TRUE
"ENSG00000134590","RTL8C",22,531113,FALSE,TRUE
